Index,Chemical,Count
Dec-14,Iron,1
Dec-14,Lead,1
Dec-14,Manganese,2
Dec-14,Mercury,0
Dec-14,Nickel,0
Dec-14,Nitrates,0
Dec-14,Nitrites,0
Dec-14,Orthophosphate-phosphorus,1
Dec-14,Petroleum hydrocarbons,1
Dec-14,Total nitrogen,2
Dec-14,Total phosphorus,2
Dec-14,Zinc,1
Jan-15,Ammonium,2
Jan-15,Bicarbonates,0
Jan-15,Biochemical Oxygen,0
Jan-15,Calcium,0
Jan-15,Chemical Oxygen Demand (Cr),1
Jan-15,Chlorides,0
Jan-15,Dissolved oxygen,0
Jan-15,Magnesium,0
Jan-15,Manganese,1
Jan-15,Nitrates,0
Jan-15,Nitrites,0
Jan-15,Orthophosphate-phosphorus,0
Jan-15,Oxygen saturation,1
Jan-15,Petroleum hydrocarbons,0
Jan-15,Potassium,0
Jan-15,Sodium,0
Jan-15,Sulphates,0
Jan-15,Total dissolved salts,0
Jan-15,Total hardness,0
Jan-15,Total phosphorus,2
Jan-15,Water temperature,0
Feb-15,Ammonium,2
Feb-15,Arsenic,0
Feb-15,Bicarbonates,0
Feb-15,Biochemical Oxygen,0
Feb-15,Cadmium,0
Feb-15,Calcium,0
Feb-15,Chemical Oxygen Demand (Cr),1
Feb-15,Chemical Oxygen Demand (Mn),0
Feb-15,Chlorides,0
Feb-15,Chromium,0
Feb-15,Copper,1
Feb-15,Dissolved oxygen,0
Feb-15,Iron,1
Feb-15,Lead,1
Feb-15,Magnesium,0
Feb-15,Manganese,2
Feb-15,Mercury,0
Feb-15,Nickel,0
Feb-15,Nitrates,0
Feb-15,Nitrites,0
Feb-15,Orthophosphate-phosphorus,0
Feb-15,Oxygen saturation,1
Feb-15,Petroleum hydrocarbons,0
Feb-15,Potassium,0
Feb-15,Sodium,0
Feb-15,Sulphates,0
Feb-15,Total dissolved salts,0
Feb-15,Total hardness,0
Feb-15,Total nitrogen,2
Feb-15,Total phosphorus,2
Feb-15,Water temperature,0
Feb-15,Zinc,1
Mar-15,Ammonium,2
Mar-15,Arsenic,0
Mar-15,Biochemical Oxygen,0
Mar-15,Cadmium,0
Mar-15,Calcium,0
Mar-15,Chemical Oxygen Demand (Cr),1
Mar-15,Chemical Oxygen Demand (Mn),0
Mar-15,Chromium,0
Mar-15,Copper,1
Mar-15,Dissolved oxygen,0
Mar-15,Lead,1
Mar-15,Magnesium,0
Mar-15,Manganese,1
Mar-15,Nickel,0
Mar-15,Nitrates,0
Mar-15,Nitrites,0
Mar-15,Orthophosphate-phosphorus,2
Mar-15,Oxygen saturation,1
Mar-15,Petroleum hydrocarbons,0
Mar-15,Total hardness,0
Mar-15,Total nitrogen,2
Mar-15,Total phosphorus,2
Mar-15,Water temperature,0
Mar-15,Zinc,1
Apr-15,Ammonium,2
Apr-15,Biochemical Oxygen,0
Apr-15,Calcium,0
Apr-15,Chemical Oxygen Demand (Cr),1
Apr-15,Chemical Oxygen Demand (Mn),0
Apr-15,Dissolved oxygen,0
Apr-15,Magnesium,0
Apr-15,Manganese,0
Apr-15,Mercury,0
Apr-15,Nitrates,0
Apr-15,Nitrites,0
Apr-15,Orthophosphate-phosphorus,1
Apr-15,Oxygen saturation,1
Apr-15,Petroleum hydrocarbons,0
Apr-15,Total hardness,0
Apr-15,Total phosphorus,2
Apr-15,Water temperature,0
Apr-15,gamma-Hexachlorocyclohexane,0
Apr-15,"p,p-DDT",0
May-15,Ammonium,0
May-15,Arsenic,0
May-15,Bicarbonates,0
May-15,Biochemical Oxygen,0
May-15,Cadmium,0
May-15,Calcium,0
May-15,Chemical Oxygen Demand (Cr),1
May-15,Chemical Oxygen Demand (Mn),0
May-15,Chlorides,0
May-15,Chromium,0
May-15,Copper,0
May-15,Dissolved oxygen,0
May-15,Iron,1
May-15,Lead,1
May-15,Magnesium,0
May-15,Manganese,2
May-15,Mercury,0
May-15,Nickel,0
May-15,Nitrates,0
May-15,Nitrites,0
May-15,Organic nitrogen,0
May-15,Orthophosphate-phosphorus,0
May-15,Oxygen saturation,1
May-15,Petroleum hydrocarbons,0
May-15,Potassium,0
May-15,Sodium,0
May-15,Sulphates,0
May-15,Total dissolved salts,0
May-15,Total hardness,0
May-15,Total phosphorus,1
May-15,Water temperature,0
May-15,Zinc,1
Jun-15,Ammonium,1
Jun-15,Bicarbonates,0
Jun-15,Biochemical Oxygen,0
Jun-15,Calcium,0
Jun-15,Chemical Oxygen Demand (Cr),1
Jun-15,Chlorides,0
Jun-15,Dissolved oxygen,0
Jun-15,Magnesium,0
Jun-15,Manganese,0
Jun-15,Mercury,0
Jun-15,Nitrates,0
Jun-15,Nitrites,0
Jun-15,Orthophosphate-phosphorus,1
Jun-15,Oxygen saturation,1
Jun-15,Potassium,0
Jun-15,Sodium,0
Jun-15,Sulphates,0
Jun-15,Total dissolved salts,0
Jun-15,Total hardness,0
Jun-15,Total nitrogen,1
Jun-15,Total phosphorus,2
Jun-15,Water temperature,0
Jun-15,gamma-Hexachlorocyclohexane,0
Jun-15,"p,p-DDT",0
Jul-15,Ammonium,1
Jul-15,Calcium,0
Jul-15,Chemical Oxygen Demand (Cr),1
Jul-15,Chemical Oxygen Demand (Mn),0
Jul-15,Dissolved oxygen,0
Jul-15,Magnesium,0
Jul-15,Manganese,1
Jul-15,Mercury,0
Jul-15,Nitrates,0
Jul-15,Nitrites,0
Jul-15,Orthophosphate-phosphorus,2
Jul-15,Oxygen saturation,1
Jul-15,Total nitrogen,3
Jul-15,Total phosphorus,2
Jul-15,Water temperature,0
Aug-15,Ammonium,0
Aug-15,Arsenic,0
Aug-15,Biochemical Oxygen,0
Aug-15,Cadmium,0
Aug-15,Calcium,0
Aug-15,Chemical Oxygen Demand (Cr),1
Aug-15,Chemical Oxygen Demand (Mn),0
Aug-15,Chromium,0
Aug-15,Copper,0
Aug-15,Dissolved oxygen,0
Aug-15,Iron,1
Aug-15,Lead,1
Aug-15,Magnesium,0
Aug-15,Manganese,2
Aug-15,Mercury,0
Aug-15,Nickel,0
Aug-15,Nitrates,0
Aug-15,Nitrites,0
Aug-15,Orthophosphate-phosphorus,0
Aug-15,Oxygen saturation,1
Aug-15,Total nitrogen,3
Aug-15,Total phosphorus,3
Aug-15,Water temperature,0
Aug-15,Zinc,1
Sep-15,Ammonium,0
Sep-15,Arsenic,0
Sep-15,Bicarbonates,0
Sep-15,Biochemical Oxygen,0
Sep-15,Cadmium,0
Sep-15,Calcium,0
Sep-15,Chemical Oxygen Demand (Cr),1
Sep-15,Chemical Oxygen Demand (Mn),0
Sep-15,Chlorides,0
Sep-15,Chromium,0
Sep-15,Copper,0
Sep-15,Dissolved oxygen,0
Sep-15,Iron,1
Sep-15,Lead,1
Sep-15,Magnesium,0
Sep-15,Manganese,1
Sep-15,Mercury,0
Sep-15,Nickel,0
Sep-15,Nitrates,0
Sep-15,Nitrites,0
Sep-15,Orthophosphate-phosphorus,2
Sep-15,Oxygen saturation,1
Sep-15,Potassium,0
Sep-15,Sodium,0
Sep-15,Sulphates,0
Sep-15,Total dissolved salts,0
Sep-15,Total hardness,0
Sep-15,Total nitrogen,2
Sep-15,Total phosphorus,2
Sep-15,Water temperature,0
Sep-15,Zinc,1
Oct-15,Ammonium,1
Oct-15,Bicarbonates,0
Oct-15,Biochemical Oxygen,0
Oct-15,Calcium,0
Oct-15,Chemical Oxygen Demand (Cr),1
Oct-15,Chemical Oxygen Demand (Mn),0
Oct-15,Chlorides,0
Oct-15,Dissolved oxygen,0
Oct-15,Magnesium,0
Oct-15,Nitrates,0
Oct-15,Nitrites,0
Oct-15,Orthophosphate-phosphorus,1
Oct-15,Oxygen saturation,1
Oct-15,Petroleum hydrocarbons,0
Oct-15,Potassium,0
Oct-15,Sodium,0
Oct-15,Sulphates,0
Oct-15,Total dissolved salts,0
Oct-15,Total hardness,0
Oct-15,Total nitrogen,2
Oct-15,Total phosphorus,2
Oct-15,Water temperature,0
Nov-15,Ammonium,0
Nov-15,Biochemical Oxygen,0
Nov-15,Calcium,0
Nov-15,Chemical Oxygen Demand (Cr),1
Nov-15,Chemical Oxygen Demand (Mn),0
Nov-15,Dissolved oxygen,0
Nov-15,Magnesium,0
Nov-15,Manganese,1
Nov-15,Mercury,0
Nov-15,Nitrates,0
Nov-15,Nitrites,0
Nov-15,Orthophosphate-phosphorus,0
Nov-15,Oxygen saturation,1
Nov-15,Petroleum hydrocarbons,0
Nov-15,Potassium,0
Nov-15,Sodium,0
Nov-15,Total nitrogen,2
Nov-15,Total phosphorus,2
Nov-15,Water temperature,0
Nov-15,gamma-Hexachlorocyclohexane,0
Nov-15,"p,p-DDT",0
Dec-15,Ammonium,2
Dec-15,Biochemical Oxygen,0
Dec-15,Calcium,0
Dec-15,Chemical Oxygen Demand (Cr),1
Dec-15,Dissolved oxygen,0
Dec-15,Magnesium,0
Dec-15,Manganese,1
Dec-15,Mercury,0
Dec-15,Nitrates,0
Dec-15,Nitrites,0
Dec-15,Orthophosphate-phosphorus,2
Dec-15,Oxygen saturation,1
Dec-15,Petroleum hydrocarbons,0
Dec-15,Potassium,0
Dec-15,Sodium,0
Dec-15,Total nitrogen,2
Dec-15,Total phosphorus,1
Dec-15,Water temperature,0
Jan-16,Ammonium,2
Jan-16,Anionic active surfactants,0
Jan-16,Biochemical Oxygen,0
Jan-16,Calcium,0
Jan-16,Chemical Oxygen Demand (Cr),1
Jan-16,Chemical Oxygen Demand (Mn),0
Jan-16,Dissolved oxygen,0
Jan-16,Magnesium,0
Jan-16,Mercury,0
Jan-16,Nitrates,0
Jan-16,Nitrites,0
Jan-16,Orthophosphate-phosphorus,2
Jan-16,Oxygen saturation,1
Jan-16,Petroleum hydrocarbons,0
Jan-16,Potassium,0
Jan-16,Sodium,0
Jan-16,Total nitrogen,2
Jan-16,Total phosphorus,2
Jan-16,Water temperature,0
Feb-16,Ammonium,1
Feb-16,Anionic active surfactants,0
Feb-16,Atrazine,0
Feb-16,Bicarbonates,0
Feb-16,Biochemical Oxygen,0
Feb-16,Calcium,0
Feb-16,Chemical Oxygen Demand (Cr),1
Feb-16,Chemical Oxygen Demand (Mn),0
Feb-16,Chlorides,0
Feb-16,Dissolved oxygen,0
Feb-16,Magnesium,0
Feb-16,Nitrates,0
Feb-16,Nitrites,0
Feb-16,Orthophosphate-phosphorus,1
Feb-16,Oxygen saturation,1
Feb-16,Petroleum hydrocarbons,0
Feb-16,Potassium,0
Feb-16,Sodium,0
Feb-16,Sulphates,0
Feb-16,Total dissolved salts,0
Feb-16,Total hardness,0
Feb-16,Total nitrogen,2
Feb-16,Total phosphorus,2
Feb-16,Water temperature,0
Feb-16,gamma-Hexachlorocyclohexane,0
Feb-16,"p,p-DDT",0
Mar-16,Ammonium,0
Mar-16,Anionic active surfactants,0
Mar-16,Biochemical Oxygen,0
Mar-16,Chemical Oxygen Demand (Cr),1
Mar-16,Chemical Oxygen Demand (Mn),0
Mar-16,Dissolved oxygen,0
Mar-16,Mercury,0
Mar-16,Nitrates,0
Mar-16,Nitrites,0
Mar-16,Orthophosphate-phosphorus,1
Mar-16,Oxygen saturation,1
Mar-16,Petroleum hydrocarbons,0
Mar-16,Potassium,0
Mar-16,Sodium,0
Mar-16,Total nitrogen,2
Mar-16,Total phosphorus,2
Mar-16,Water temperature,0
Apr-16,Ammonium,0
Apr-16,Anionic active surfactants,0
Apr-16,Bicarbonates,0
Apr-16,Biochemical Oxygen,0
Apr-16,Calcium,0
Apr-16,Chemical Oxygen Demand (Cr),1
Apr-16,Chemical Oxygen Demand (Mn),0
Apr-16,Chlorides,0
Apr-16,Dissolved oxygen,0
Apr-16,Magnesium,0
Apr-16,Mercury,0
Apr-16,Nitrates,0
Apr-16,Nitrites,0
Apr-16,Orthophosphate-phosphorus,0
Apr-16,Oxygen saturation,2
Apr-16,Potassium,0
Apr-16,Sodium,1
Apr-16,Sulphates,0
Apr-16,Total dissolved salts,0
Apr-16,Total hardness,0
Apr-16,Total nitrogen,2
Apr-16,Total phosphorus,2
Apr-16,Water temperature,0
May-16,Ammonium,0
May-16,Anionic active surfactants,0
May-16,Arsenic,0
May-16,Atrazine,0
May-16,Bicarbonates,0
May-16,Biochemical Oxygen,0
May-16,Calcium,0
May-16,Chemical Oxygen Demand (Cr),1
May-16,Chemical Oxygen Demand (Mn),0
May-16,Chlorides,0
May-16,Dissolved oxygen,0
May-16,Macrozoobenthos,0
May-16,Magnesium,0
May-16,Nitrates,0
May-16,Nitrites,0
May-16,Orthophosphate-phosphorus,1
May-16,Oxygen saturation,1
May-16,Petroleum hydrocarbons,0
May-16,Potassium,0
May-16,Sodium,0
May-16,Sulphates,0
May-16,Total dissolved salts,0
May-16,Total hardness,0
May-16,Total nitrogen,2
May-16,Total phosphorus,2
May-16,Water temperature,0
May-16,gamma-Hexachlorocyclohexane,0
May-16,"p,p-DDT",0
Jun-16,Ammonium,0
Jun-16,Anionic active surfactants,0
Jun-16,Bicarbonates,0
Jun-16,Biochemical Oxygen,0
Jun-16,Calcium,0
Jun-16,Chemical Oxygen Demand (Cr),1
Jun-16,Chemical Oxygen Demand (Mn),0
Jun-16,Chlorides,0
Jun-16,Dissolved oxygen,0
Jun-16,Magnesium,0
Jun-16,Nitrates,0
Jun-16,Nitrites,0
Jun-16,Orthophosphate-phosphorus,2
Jun-16,Oxygen saturation,2
Jun-16,Petroleum hydrocarbons,0
Jun-16,Potassium,0
Jun-16,Sodium,0
Jun-16,Sulphates,0
Jun-16,Total dissolved salts,0
Jun-16,Total hardness,0
Jun-16,Total nitrogen,2
Jun-16,Total phosphorus,2
Jun-16,Water temperature,0
Jul-16,Ammonium,0
Jul-16,Anionic active surfactants,0
Jul-16,Arsenic,0
Jul-16,Bicarbonates,0
Jul-16,Biochemical Oxygen,0
Jul-16,Calcium,0
Jul-16,Chemical Oxygen Demand (Cr),1
Jul-16,Chemical Oxygen Demand (Mn),0
Jul-16,Chlorides,0
Jul-16,Dissolved oxygen,0
Jul-16,Magnesium,0
Jul-16,Nitrates,0
Jul-16,Nitrites,0
Jul-16,Orthophosphate-phosphorus,1
Jul-16,Oxygen saturation,1
Jul-16,Petroleum hydrocarbons,0
Jul-16,Potassium,0
Jul-16,Sodium,0
Jul-16,Sulphates,0
Jul-16,Total dissolved salts,0
Jul-16,Total hardness,0
Jul-16,Total nitrogen,3
Jul-16,Total phosphorus,2
Jul-16,Water temperature,0
Aug-16,Ammonium,0
Aug-16,Anionic active surfactants,0
Aug-16,Bicarbonates,0
Aug-16,Biochemical Oxygen,0
Aug-16,Calcium,0
Aug-16,Chemical Oxygen Demand (Cr),1
Aug-16,Chemical Oxygen Demand (Mn),0
Aug-16,Chlorides,0
Aug-16,Dissolved oxygen,0
Aug-16,Magnesium,0
Aug-16,Mercury,1
Aug-16,Nitrates,0
Aug-16,Nitrites,0
Aug-16,Orthophosphate-phosphorus,3
Aug-16,Oxygen saturation,1
Aug-16,Petroleum hydrocarbons,0
Aug-16,Potassium,0
Aug-16,Sodium,0
Aug-16,Sulphates,0
Aug-16,Total dissolved salts,0
Aug-16,Total hardness,0
Aug-16,Total nitrogen,3
Aug-16,Total phosphorus,3
Aug-16,Water temperature,0
Sep-16,Ammonium,0
Sep-16,Anionic active surfactants,0
Sep-16,Arsenic,0
Sep-16,Atrazine,0
Sep-16,Bicarbonates,0
Sep-16,Macrozoobenthos,0
Sep-16,Nitrates,0
Sep-16,Nitrites,0
Sep-16,Orthophosphate-phosphorus,0
Sep-16,Petroleum hydrocarbons,0
Sep-16,Potassium,0
Sep-16,Sodium,0
Sep-16,Total hardness,0
Sep-16,Total nitrogen,2
Sep-16,Total phosphorus,2
Sep-16,Water temperature,0
Sep-16,gamma-Hexachlorocyclohexane,0
Sep-16,"p,p-DDT",0
Oct-16,Ammonium,0
Oct-16,Anionic active surfactants,0
Oct-16,Atrazine,0
Oct-16,Bicarbonates,0
Oct-16,Biochemical Oxygen,0
Oct-16,Calcium,0
Oct-16,Chemical Oxygen Demand (Cr),1
Oct-16,Chemical Oxygen Demand (Mn),0
Oct-16,Chlorides,0
Oct-16,Dissolved oxygen,0
Oct-16,Magnesium,0
Oct-16,Mercury,0
Oct-16,Nitrates,0
Oct-16,Nitrites,0
Oct-16,Orthophosphate-phosphorus,1
Oct-16,Oxygen saturation,1
Oct-16,Petroleum hydrocarbons,0
Oct-16,Potassium,0
Oct-16,Sodium,0
Oct-16,Sulphates,0
Oct-16,Total dissolved salts,0
Oct-16,Total hardness,0
Oct-16,Total nitrogen,2
Oct-16,Total phosphorus,2
Oct-16,Water temperature,0
Oct-16,gamma-Hexachlorocyclohexane,0
Oct-16,"p,p-DDT",0
Nov-16,Ammonium,1
Nov-16,Anionic active surfactants,0
Nov-16,Biochemical Oxygen,0
Nov-16,Calcium,0
Nov-16,Chemical Oxygen Demand (Cr),1
Nov-16,Chemical Oxygen Demand (Mn),0
Nov-16,Dissolved oxygen,0
Nov-16,Magnesium,0
Nov-16,Mercury,0
Nov-16,Nitrates,0
Nov-16,Nitrites,0
Nov-16,Orthophosphate-phosphorus,2
Nov-16,Oxygen saturation,1
Nov-16,Petroleum hydrocarbons,0
Nov-16,Potassium,0
Nov-16,Sodium,0
Nov-16,Total nitrogen,2
Nov-16,Total phosphorus,2
Nov-16,Water temperature,0
Dec-16,Ammonium,1
Dec-16,Anionic active surfactants,0
Dec-16,Bicarbonates,0
Dec-16,Biochemical Oxygen,0
Dec-16,Calcium,0
Dec-16,Chemical Oxygen Demand (Cr),1
Dec-16,Chemical Oxygen Demand (Mn),0
Dec-16,Chlorides,0
Dec-16,Dissolved oxygen,0
Dec-16,Magnesium,0
Dec-16,Mercury,0
Dec-16,Nitrates,0
Dec-16,Nitrites,0
Dec-16,Orthophosphate-phosphorus,2
Dec-16,Oxygen saturation,1
Dec-16,Petroleum hydrocarbons,0
Dec-16,Potassium,0
Dec-16,Sodium,0
Dec-16,Sulphates,0
Dec-16,Total dissolved salts,0
Dec-16,Total hardness,0
Dec-16,Total nitrogen,2
Dec-16,Total phosphorus,2
Dec-16,Water temperature,0
